Month,Month_Num,Symbol,Price,Price chg (%),OI,Volume,PCR,IV,Rollover (%),MWPL (%)
Feb-22,102,L&TFH,74.95,2.15  ( 2.95%),"6,69,92,468","2,32,47,020",0.9,40.41,4.27,NaN
Feb-22,102,DEEPAKNTR,"2,228.55",93.90  ( 4.40%),"17,49,500","12,94,250",0.31,47.42,4.24,NaN
Feb-22,102,ABBOTINDIA,"16,144.15",-87.10  ( -0.54%),"59,025","19,175",0.64,35.93,4.22,NaN
Feb-22,102,IBULHSGFIN,212.35,3.10  ( 1.48%),"3,23,54,700","1,09,15,100",0.74,54.06,4.22,NaN
Feb-22,102,PERSISTENT,"4,292.35",214.80  ( 5.27%),"4,02,900","2,92,500",0.54,43.16,4.14,NaN
Feb-22,102,MANAPPURAM,156.45,3.20  ( 2.09%),"1,88,85,000","1,06,68,000",0.66,44.46,4.11,NaN
Feb-22,102,CADILAHC,397.85,13.30  ( 3.46%),"1,97,34,000","52,64,600",0.65,40.93,4.08,NaN
Feb-22,102,IDEA,10.8,0.15  ( 1.41%),"62,70,60,000","22,19,70,000",0.64,76.11,4.04,NaN
Feb-22,102,CUB,143.9,0.00  ( 0.00%),"1,25,83,400","30,66,800",0.52,42.46,3.94,NaN
Feb-22,102,ITC,213.6,2.65  ( 1.26%),"19,88,16,000","5,00,35,200",0.8,24.37,3.92,NaN
Feb-22,102,NAUKRI,"4,415.10",16.05  ( 0.36%),"16,50,625","5,58,375",0.71,57.26,3.92,NaN
Feb-22,102,IDFCFIRSTB,46.85,0.60  ( 1.30%),"16,03,83,900","4,49,32,800",0.72,43.84,3.86,NaN
Feb-22,102,POLYCAB,"2,486.30",40.95  ( 1.67%),"7,06,800","4,71,600",0.47,35.53,3.83,NaN
Feb-22,102,EXIDEIND,173.95,1.65  ( 0.96%),"2,10,16,800","43,92,000",0.43,36.59,3.73,NaN
Feb-22,102,SAIL,97.15,1.10  ( 1.15%),"15,96,85,500","3,28,55,750",0.7,56.14,3.72,NaN
Feb-22,102,BHEL,57.85,-1.95  ( -3.26%),"12,20,41,500","6,76,20,000",0.56,56.66,3.71,NaN
Feb-22,102,AARTIIND,985.15,27.75  ( 2.90%),"21,21,600","19,17,600",1.02,38.06,3.66,NaN
Feb-22,102,LICHSGFIN,385.1,37.60  ( 10.82%),"2,12,72,000","3,79,28,000",0.68,43.33,3.63,NaN
Feb-22,102,LTI,"5,917.25",146.15  ( 2.53%),"8,69,100","6,03,450",0.62,47.21,3.56,NaN
Feb-22,102,RAIN,218.45,2.60  ( 1.20%),"58,20,000","12,95,000",0.44,53.22,3.56,NaN
Feb-22,102,SYNGENE,567.6,11.00  ( 1.98%),"10,88,850","4,53,050",1,43.59,3.54,NaN
Feb-22,102,HONAUT,"42,060.15",-510.85  ( -1.20%),"8,610","2,415",0.36,33.83,3.52,NaN
Feb-22,102,NBCC,46.7,0.85  ( 1.85%),"2,96,04,000","61,92,000",0.6,54.2,3.52,NaN
Feb-22,102,INFY,"1,691.00",7.00  ( 0.42%),"3,99,11,100","1,14,01,500",0.5,30.59,3.49,NaN
Feb-22,102,NMDC,138.4,3.90  ( 2.90%),"7,68,89,200","2,75,77,200",0.88,34.67,3.48,NaN
Feb-22,102,TATAPOWER,245.15,2.75  ( 1.13%),"11,41,56,000","8,10,47,250",0.71,50.51,3.39,NaN
Feb-22,102,INDHOTEL,208.2,7.15  ( 3.56%),"1,43,18,320","1,16,47,712",0.8,46.42,3.36,NaN
Feb-22,102,ALKEM,"3,410.70",40.10  ( 1.19%),"2,67,200","2,64,800",1.62,37.09,3.33,NaN
Feb-22,102,GUJGASLTD,680.05,-10.70  ( -1.55%),"16,67,500","11,02,500",0.44,40.98,3.33,NaN
Feb-22,102,HINDUNILVR,"2,287.90",-12.95  ( -0.56%),"90,92,400","14,22,600",0.78,22.37,3.32,NaN
Feb-22,102,APOLLOTYRE,215.7,3.55  ( 1.67%),"94,92,500","95,40,000",0.71,42.36,3.31,NaN
Feb-22,102,IOC,121.55,1.55  ( 1.29%),"3,43,85,000","1,81,09,000",0.48,28.99,3.29,NaN
Feb-22,102,PNB,40.9,-0.45  ( -1.09%),"25,18,88,000","10,83,52,000",0.52,47.95,3.28,NaN
Feb-22,102,NAM-INDIA,335.4,11.50  ( 3.55%),"26,70,400","16,56,000",0.49,38.3,3.13,NaN
Feb-22,102,METROPOLIS,"2,514.15",79.55  ( 3.27%),"4,35,600","2,27,200",0.83,53.06,3.07,NaN
Feb-22,102,MINDTREE,"3,738.20",145.70  ( 4.06%),"25,72,400","13,13,400",0.4,47.38,3.03,NaN
Feb-22,102,STAR,393.7,18.80  ( 5.01%),"42,04,800","14,57,100",0.74,49.57,3.01,NaN
Feb-22,102,MCX,"1,561.25",8.10  ( 0.52%),"15,05,000","6,55,900",0.74,42.18,3,NaN
Feb-22,102,SHREECEM,"24,108.30",143.55  ( 0.60%),"1,58,525","34,650",0.61,39.97,2.96,NaN
Feb-22,102,DELTACORP,277.1,3.25  ( 1.19%),"1,35,53,900","42,66,500",0.64,46.66,2.95,NaN
Feb-22,102,WHIRLPOOL,"1,841.05",47.25  ( 2.63%),"5,94,250","2,47,750",0.6,36.44,2.94,NaN
Feb-22,102,RBLBANK,147.95,-5.85  ( -3.80%),"3,55,71,400","3,70,91,000",0.76,60.58,2.91,NaN
Feb-22,102,FSL,148.75,0.55  ( 0.37%),"1,06,23,600","44,90,200",0.59,54.36,2.88,NaN
Feb-22,102,RECLTD,134.9,0.65  ( 0.48%),"3,08,04,000","1,01,10,000",0.69,34.81,2.87,NaN
Feb-22,102,HCLTECH,"1,084.15",0.95  ( 0.09%),"2,79,23,000","77,02,100",0.58,33.72,2.83,NaN
Feb-22,102,MRF,"71,503.05",752.65  ( 1.06%),"53,230","13,720",0.47,29.99,2.79,NaN
Feb-22,102,VOLTAS,"1,144.75",-20.50  ( -1.76%),"37,96,000","17,12,500",0.94,40.58,2.77,NaN
Feb-22,102,HINDCOPPER,124.5,2.15  ( 1.76%),"1,43,01,800","48,80,500",0.45,53.39,2.75,NaN
Feb-22,102,TVSMOTOR,597.65,-34.10  ( -5.40%),"83,88,800","1,09,55,000",0.44,47.32,2.72,NaN
Feb-22,102,DIVISLAB,"3,958.20",-1.40  ( -0.04%),"27,96,200","7,16,900",0.73,41.79,2.67,NaN
Feb-22,102,BAJFINANCE,"6,881.10",9.25  ( 0.13%),"47,26,500","21,28,875",0.5,42.58,2.62,NaN
Feb-22,102,PFC,119.45,0.25  ( 0.21%),"3,73,98,400","1,46,13,400",0.87,34.12,2.62,NaN
Feb-22,102,ASIANPAINT,"3,120.25",-4.20  ( -0.13%),"39,28,200","8,95,500",0.53,28.16,2.58,NaN
Feb-22,102,INDIACEM,224.4,3.35  ( 1.52%),"1,25,25,100","65,80,100",0.52,51.36,2.57,NaN
Feb-22,102,COROMANDEL,779.55,23.15  ( 3.06%),"11,82,500","5,29,375",0.39,39.62,2.52,NaN
Feb-22,102,GAIL,142.2,1.00  ( 0.71%),"3,00,12,000","1,13,64,300",0.63,34.08,2.48,NaN
Feb-22,102,TORNTPOWER,538.9,4.90  ( 0.92%),"26,20,500","20,31,000",0.6,35.73,2.46,NaN
Feb-22,102,DRREDDY,"4,224.00",-42.95  ( -1.01%),"26,39,625","27,85,875",0.84,32.02,2.43,NaN
Feb-22,102,BERGEPAINT,727.75,11.15  ( 1.56%),"42,38,300","11,44,000",0.81,26.63,2.38,NaN
Feb-22,102,KOTAKBANK,"1,900.90",5.55  ( 0.29%),"1,34,34,000","1,15,53,600",0.59,32.15,2.38,NaN
Feb-22,102,GMRINFRA,40.65,0.40  ( 0.99%),"6,11,77,500","2,71,35,000",0.57,44.61,2.37,NaN
Feb-22,102,BOSCHLTD,"16,326.35",80.60  ( 0.50%),"1,21,800","34,900",0.63,30.75,2.36,NaN
Feb-22,102,CANBK,239.05,-2.45  ( -1.01%),"4,49,92,800","3,86,04,600",0.71,45.01,2.36,NaN
Feb-22,102,GODREJPROP,"1,640.55",22.35  ( 1.38%),"37,00,775","14,92,075",0.6,60.61,2.35,NaN
Feb-22,102,ASHOKLEY,131.35,0.20  ( 0.15%),"2,78,73,000","1,57,99,500",0.58,42.03,2.32,NaN
Feb-22,102,ESCORTS,"1,841.00",-18.60  ( -1.00%),"52,36,000","13,39,250",0.92,15.98,2.28,NaN
Feb-22,102,OFSS,"3,424.40",9.15  ( 0.27%),"5,29,875","1,81,125",1.19,35,2.28,NaN
Feb-22,102,PIIND,"2,374.60",-4.20  ( -0.18%),"20,07,250","3,22,500",0.58,44.47,2.23,NaN
Feb-22,102,AUBANK,"1,277.30",-1.40  ( -0.11%),"30,30,000","18,00,000",0.52,46.85,2.21,NaN
Feb-22,102,SBIN,524.1,-6.30  ( -1.19%),"8,34,19,500","3,66,64,500",0.58,42.54,2.21,NaN
Feb-22,102,RELIANCE,"2,339.60",-7.75  ( -0.33%),"3,42,55,500","86,61,000",0.58,30.3,2.2,NaN
Feb-22,102,COFORGE,"4,628.25",236.10  ( 5.38%),"5,61,600","10,27,200",0.22,55.99,2.16,NaN
Feb-22,102,CHAMBLFERT,429.8,-22.50  ( -4.97%),"32,07,000","55,75,500",0.25,55.49,2.15,NaN
Feb-22,102,BEL,206.25,2.50  ( 1.23%),"2,70,75,000","1,26,69,200",0.55,42.43,2.14,NaN
Feb-22,102,BSOFT,446.6,7.10  ( 1.62%),"50,16,700","48,03,500",0.58,56.11,2.13,NaN
Feb-22,102,ATUL,"9,877.50",441.75  ( 4.68%),"73,950","1,52,700",0.14,36.6,2.09,NaN
Feb-22,102,GLENMARK,489.4,12.45  ( 2.61%),"73,74,950","13,07,550",0.71,38.61,2.08,NaN
Feb-22,102,ICICIBANK,784.75,-14.05  ( -1.76%),"9,28,45,500","3,34,92,250",0.48,32.84,2.05,NaN
Feb-22,102,MARUTI,"8,576.75",-176.40  ( -2.02%),"26,94,700","13,65,300",0.65,34.05,2.05,NaN
Feb-22,102,ABCAPITAL,118.6,1.10  ( 0.94%),"1,54,83,600","55,04,400",0.57,47.74,2.03,NaN
Feb-22,102,M&MFIN,162,5.50  ( 3.51%),"2,81,32,000","1,69,68,000",0.96,43.32,2.03,NaN
Feb-22,102,UBL,"1,540.40",42.95  ( 2.87%),"9,39,400","7,09,800",0.55,37.77,2.01,NaN
Feb-22,102,NAVINFLUOR,"3,849.95",147.55  ( 3.99%),"3,54,150","3,79,800",0.19,40.94,1.99,NaN
Feb-22,102,BATAINDIA,"2,081.95",124.85  ( 6.38%),"10,89,550","21,73,600",0.24,39.77,1.98,NaN
Feb-22,102,BPCL,377,-0.10  ( -0.03%),"2,65,23,000","47,62,800",0.69,33.54,1.97,NaN
Feb-22,102,BANKBARODA,103.45,-0.25  ( -0.24%),"12,12,23,700","8,01,68,400",0.48,50.1,1.96,NaN
Feb-22,102,CANFINHOME,616.7,39.10  ( 6.77%),"36,48,450","31,38,525",0.29,44.46,1.96,NaN
Feb-22,102,VEDL,328.85,-0.75  ( -0.23%),"6,91,54,800","4,09,66,500",1.07,38.57,1.96,NaN
Feb-22,102,AMBUJACEM,361.05,8.85  ( 2.51%),"1,58,07,000","50,86,500",0.48,38.71,1.95,NaN
Feb-22,102,NTPC,137.5,4.70  ( 3.54%),"5,37,90,900","4,04,87,100",0.22,26.49,1.95,NaN
Feb-22,102,TATACHEM,945.35,33.95  ( 3.73%),"59,68,000","40,46,000",0.53,36.79,1.95,NaN
Feb-22,102,AUROPHARMA,623.3,15.30  ( 2.52%),"1,54,02,000","29,76,750",0.74,40.29,1.94,NaN
Feb-22,102,ABB,"2,281.60",NaN  ( NaN%),"64,250","1,08,250",0,47.92,1.91,NaN
Feb-22,102,PETRONET,215.2,2.95  ( 1.39%),"1,70,22,000","40,98,000",0.73,25.79,1.88,NaN
Feb-22,102,TECHM,"1,417.25",-35.35  ( -2.43%),"1,82,05,200","97,94,400",0.56,42.22,1.88,NaN
Feb-22,102,BAJAJFINSV,"15,238.65",-166.65  ( -1.08%),"7,59,750","4,85,250",0.34,45.09,1.85,NaN
Feb-22,102,CUMMINSIND,924.8,21.20  ( 2.35%),"14,10,000","7,68,600",0.72,34.89,1.84,NaN
Feb-22,102,HDFCLIFE,621.65,-2.10  ( -0.34%),"2,00,13,400","25,03,600",0.63,25.64,1.84,NaN
Feb-22,102,DABUR,536.2,4.80  ( 0.90%),"1,06,22,500","14,87,500",0.78,24.72,1.83,NaN
Feb-22,102,INDUSINDBK,906.9,14.25  ( 1.60%),"3,01,83,300","1,40,17,500",0.69,44.04,1.81,NaN
Feb-22,102,GRANULES,300.7,6.80  ( 2.31%),"1,26,41,800","26,70,650",0.5,45.62,1.78,NaN
Feb-22,102,BIOCON,364.65,3.65  ( 1.01%),"1,47,24,600","47,61,000",0.54,37.41,1.76,NaN
Feb-22,102,APOLLOHOSP,"4,497.05",182.75  ( 4.24%),"26,21,250","9,93,125",0.53,50.71,1.72,NaN
Feb-22,102,AXISBANK,765.7,-9.25  ( -1.19%),"4,58,83,200","2,01,80,400",0.62,31.65,1.69,NaN
Feb-22,102,SRF,"2,400.75",46.10  ( 1.96%),"30,09,375","21,76,875",0.28,43.96,1.69,NaN
Feb-22,102,MARICO,468.05,7.50  ( 1.63%),"86,71,000","15,43,000",0.8,30.36,1.67,NaN
Feb-22,102,RAMCOCEM,853.35,8.80  ( 1.04%),"20,41,700","8,67,850",0.54,41.23,1.64,NaN
Feb-22,102,SRTRANSFIN,"1,244.15",0.40  ( 0.03%),"30,14,800","18,85,600",0.54,45.34,1.64,NaN
Feb-22,102,ONGC,168.75,4.20  ( 2.55%),"4,14,56,800","3,14,39,100",0.19,30.75,1.61,NaN
Feb-22,102,POWERGRID,210.65,-2.65  ( -1.24%),"2,43,50,478","1,42,28,444",0.48,31.83,1.61,NaN
Feb-22,102,FEDERALBNK,100.4,0.10  ( 0.10%),"9,68,40,000","4,06,80,000",0.51,42.86,1.59,NaN
Feb-22,102,ZEEL,285.7,1.80  ( 0.63%),"6,98,16,000","1,24,89,000",1.12,48.21,1.59,NaN
Feb-22,102,DLF,379.3,3.40  ( 0.90%),"3,12,79,050","1,20,56,550",0.86,50.9,1.57,NaN
Feb-22,102,CIPLA,936.1,12.85  ( 1.39%),"95,02,350","31,91,500",0.7,27.28,1.55,NaN
Feb-22,102,INDUSTOWER,252.5,3.10  ( 1.24%),"94,72,400","95,25,600",0.77,46.12,1.54,NaN
Feb-22,102,TATACONSUM,720.45,13.60  ( 1.92%),"1,10,37,600","25,40,025",0.47,35.18,1.54,NaN
Feb-22,102,INTELLECT,757.9,NaN  ( NaN%),"95,250","3,51,000",0,55.1,1.53,NaN
Feb-22,102,TATASTEEL,"1,086.75",-6.95  ( -0.64%),"4,13,04,475","1,33,17,800",0.66,50.94,1.53,NaN
Feb-22,102,HAL,"1,416.45",-4.35  ( -0.31%),"24,93,750","9,57,125",0.13,46.76,1.52,NaN
Feb-22,102,BALRAMCHIN,422.35,6.75  ( 1.62%),"62,56,000","23,16,800",0.48,50.28,1.51,NaN
Feb-22,102,BRITANNIA,"3,515.90",15.65  ( 0.45%),"11,88,600","5,43,200",1.1,28.38,1.5,NaN
Feb-22,102,CROMPTON,415.1,1.80  ( 0.44%),"17,36,900","8,10,700",0.42,41.72,1.5,NaN
Feb-22,102,GNFC,466.05,-2.70  ( -0.58%),"28,11,900","12,20,700",0.21,52.96,1.5,NaN
Feb-22,102,GSPL,298.9,4.25  ( 1.44%),"12,34,200","4,43,700",1.86,44.14,1.49,NaN
Feb-22,102,HAVELLS,"1,145.40",-4.55  ( -0.40%),"43,59,500","11,06,000",0.58,41.23,1.48,NaN
Feb-22,102,PAGEIND,"41,937.80","1,110.15  ( 2.72%)","71,730","39,780",1,31.4,1.48,NaN
Feb-22,102,BAJAJ-AUTO,"3,500.80",-6.20  ( -0.18%),"22,47,000","7,76,000",0.42,25.3,1.47,NaN
Feb-22,102,MCDOWELL-N,858,13.35  ( 1.58%),"1,59,82,500","61,30,000",0.51,34.78,1.46,NaN
Feb-22,102,CONCOR,633.7,17.50  ( 2.84%),"47,69,600","12,37,600",0.43,33.44,1.44,NaN
Feb-22,102,JKCEMENT,"3,250.80",57.00  ( 1.78%),"3,04,500","1,97,575",0,39.62,1.41,NaN
Feb-22,102,ABFRL,289.05,3.10  ( 1.08%),"1,41,18,000","72,07,200",0.35,56.57,1.4,NaN
Feb-22,102,MUTHOOTFIN,"1,445.70",6.45  ( 0.45%),"34,46,250","13,25,250",0.97,35.28,1.38,NaN
Feb-22,102,APLLTD,747.65,8.60  ( 1.16%),"17,18,500","5,11,700",1.36,37.26,1.37,NaN
Feb-22,102,ICICIGI,"1,377.90",4.70  ( 0.34%),"28,51,325","5,64,825",0.86,31.18,1.35,NaN
Feb-22,102,LT,"1,906.15",-12.40  ( -0.65%),"1,34,26,825","43,79,200",0.67,31.47,1.35,NaN
Feb-22,102,MPHASIS,"3,041.70",98.75  ( 3.36%),"13,84,425","6,11,100",0.45,37,1.33,NaN
Feb-22,102,HINDALCO,491,0.55  ( 0.11%),"2,60,19,300","1,18,36,825",0.22,36.05,1.3,NaN
Feb-22,102,SIEMENS,"2,287.90",6.10  ( 0.27%),"14,25,600","2,90,675",0.69,33.87,1.29,NaN
Feb-22,102,IPCALAB,"1,017.15",10.30  ( 1.02%),"12,83,850","4,03,650",0.85,39.53,1.28,NaN
Feb-22,102,DALBHARAT,"1,781.75",51.00  ( 2.95%),"4,34,250","4,55,000",1.37,36.84,1.25,NaN
Feb-22,102,OBEROIRLTY,898.05,8.40  ( 0.94%),"27,54,500","10,89,200",0.27,45.46,1.21,NaN
Feb-22,102,ULTRACEMCO,"7,144.15",35.95  ( 0.51%),"20,13,600","5,62,900",0.65,32.29,1.2,NaN
Feb-22,102,GODREJCP,884.9,2.85  ( 0.32%),"38,59,500","9,69,000",0.62,35.07,1.18,NaN
Feb-22,102,NATIONALUM,109.15,2.85  ( 2.68%),"9,52,25,500","4,72,77,000",0.45,46.75,1.18,NaN
Feb-22,102,CHOLAFIN,641.85,-13.00  ( -1.99%),"62,98,750","45,38,750",0.38,49.6,1.12,NaN
Feb-22,102,EICHERMOT,"2,623.00",-32.30  ( -1.22%),"26,37,250","15,45,250",0.65,39.36,1.12,NaN
Feb-22,102,TITAN,"2,326.55",5.75  ( 0.25%),"63,61,500","20,61,750",0.87,34.61,1.12,NaN
Feb-22,102,HDFC,"2,522.70",5.75  ( 0.23%),"1,63,02,000","43,29,300",0.71,31.87,1.09,NaN
Feb-22,102,JSWSTEEL,629,1.45  ( 0.23%),"4,13,81,550","91,50,300",0.7,36.44,1.09,NaN
Feb-22,102,M&M,871.2,11.50  ( 1.34%),"1,08,96,900","52,01,700",0.36,34.08,1.09,NaN
Feb-22,102,BANDHANBNK,318.5,-5.45  ( -1.68%),"1,98,86,400","66,83,400",0.8,44.67,1.07,NaN
Feb-22,102,INDIGO,"1,861.30",-9.95  ( -0.53%),"31,71,500","16,91,000",0.86,48.33,1.06,NaN
Feb-22,102,JINDALSTEL,383.25,7.00  ( 1.86%),"3,09,75,000","1,39,77,500",0.67,48.8,0.99,NaN
Feb-22,102,BHARATFORG,730.05,7.20  ( 1.00%),"55,11,000","15,45,750",0.53,37.11,0.97,NaN
Feb-22,102,NESTLEIND,"18,472.90",25.05  ( 0.14%),"2,99,225","57,375",1.04,24.54,0.97,NaN
Feb-22,102,ICICIPRULI,547.15,0.90  ( 0.16%),"52,61,250","18,32,250",0.68,36.09,0.96,NaN
Feb-22,102,JUBLFOOD,"3,317.95",66.50  ( 2.05%),"19,17,375","7,32,000",0.47,51.81,0.93,NaN
Feb-22,102,PIDILITIND,"2,481.50",12.05  ( 0.49%),"27,07,500","7,86,250",1.12,27.33,0.89,NaN
Feb-22,102,BHARTIARTL,716.7,7.60  ( 1.07%),"5,79,50,000","3,70,70,900",0.46,37.18,0.87,NaN
Feb-22,102,IDFC,64.4,1.50  ( 2.38%),"7,62,40,000","2,66,30,000",0.38,47.58,0.72,NaN
Feb-22,102,SUNPHARMA,823.7,14.95  ( 1.85%),"2,32,35,800","68,02,600",0.38,30.33,0.72,NaN
Feb-22,102,SUNTV,492.2,17.45  ( 3.68%),"1,15,96,500","33,85,500",1.21,40.83,0.72,NaN
Feb-22,102,PEL,"2,375.95",57.90  ( 2.50%),"31,71,025","8,04,100",1.34,42.81,0.71,NaN
Feb-22,102,BALKRISIND,"2,265.00",3.55  ( 0.16%),"10,12,600","1,78,400",0.89,38.46,0.67,NaN
Feb-22,102,TORNTPHARM,"2,624.65",-33.00  ( -1.24%),"8,82,750","5,78,250",0.42,43.49,0.67,NaN
Feb-22,102,TRENT,"1,015.40",-11.05  ( -1.08%),"24,73,700","12,73,825",0.2,53,0.67,NaN
Feb-22,102,UPL,793.85,18.05  ( 2.33%),"2,79,82,500","95,66,700",0.93,36.35,0.66,NaN
Feb-22,102,ADANIENT,"1,697.25",3.75  ( 0.22%),"2,07,12,000","48,65,000",0.9,46.8,0.63,NaN
Feb-22,102,ASTRAL,"2,102.30",28.35  ( 1.37%),"9,70,750","2,73,350",0.67,38.67,0.59,NaN
Feb-22,102,HINDPETRO,314.9,5.40  ( 1.74%),"1,22,52,600","70,49,700",0.64,34.07,0.53,NaN
Feb-22,102,TATACOMM,"1,273.60",-7.00  ( -0.55%),"33,38,000","10,40,800",0.47,40.98,0.52,NaN
Feb-22,102,SBILIFE,"1,208.00",-6.25  ( -0.51%),"59,34,750","13,86,000",0.42,32.54,0.48,NaN
Feb-22,102,ADANIPORTS,713.35,3.30  ( 0.46%),"8,92,36,250","89,26,250",0.73,42.9,0.43,NaN
Feb-22,102,GRASIM,"1,702.80",5.40  ( 0.32%),"1,02,41,475","18,61,525",0.62,35,0.4,NaN
Feb-22,102,PFIZER,"4,496.40",51.70  ( 1.16%),"1,65,500","42,250",0.51,28.22,0.23,NaN
Feb-22,102,MFSL,913.25,21.50  ( 2.41%),"14,53,400","9,75,000",1.12,51.66,0.22,NaN
Mar-22,103,ESCORTS,"1,786.05",3.35  ( 0.19%),"39,93,000","38,30,750",1.01,23.63,21.3,NaN
Mar-22,103,GMRINFRA,37.55,2.95  ( 8.53%),"7,78,95,000","5,10,52,500",0.65,48.32,17.58,NaN
Mar-22,103,BANKNIFTY,"36,421.75","1,178.05  ( 3.34%)","17,83,975","53,87,675",0.95,27.3,17.26,NaN
Mar-22,103,COLPAL,"1,398.20",15.85  ( 1.15%),"17,32,500","4,70,050",0.92,23.23,12.35,NaN
Mar-22,103,INDIAMART,"4,311.25",-34.75  ( -0.80%),"3,16,125","2,19,675",0.6,62.71,11.17,NaN
Mar-22,103,BPCL,333.75,2.30  ( 0.69%),"2,13,66,000","79,81,200",0.82,34.67,10.43,NaN
Mar-22,103,NIFTY,"16,656.05",383.35  ( 2.36%),"1,05,80,550","1,75,93,650",2,23.67,10.43,NaN
Mar-22,103,AMBUJACEM,303.05,1.95  ( 0.65%),"1,80,97,500","82,60,500",0.31,40.92,9.39,NaN
Mar-22,103,PEL,"2,066.25",116.25  ( 5.96%),"38,73,100","9,04,750",0.73,41.79,8.98,NaN
Mar-22,103,IEX,203.95,10.20  ( 5.26%),"4,49,70,000","1,29,82,500",0.73,43.25,6.92,NaN
Mar-22,103,MANAPPURAM,114.2,4.30  ( 3.91%),"2,35,92,000","81,99,000",0.45,49.94,6.91,NaN
Mar-22,103,DIXON,"4,325.05",281.75  ( 6.97%),"4,01,750","5,67,875",0.71,40.3,6.61,NaN
Mar-22,103,DELTACORP,259.35,14.30  ( 5.84%),"1,34,64,200","56,78,700",0.6,44.41,6.59,NaN
Mar-22,103,EXIDEIND,148.95,7.65  ( 5.41%),"2,16,39,600","47,52,000",0.68,33,6.57,NaN
Mar-22,103,HDFCBANK,"1,451.20",28.50  ( 2.00%),"2,52,16,400","85,92,650",0.66,25.11,6.47,NaN
Mar-22,103,CHAMBLFERT,363.65,22.65  ( 6.64%),"17,62,500","14,94,000",0.3,41.07,6.36,NaN
Mar-22,103,GUJGASLTD,601.05,29.00  ( 5.07%),"22,35,000","15,42,500",0.79,37.09,6.32,NaN
Mar-22,103,AUROPHARMA,626.3,19.80  ( 3.26%),"1,32,73,500","19,83,750",0.62,34.68,5.94,NaN
Mar-22,103,MUTHOOTFIN,"1,326.00",22.40  ( 1.72%),"26,61,750","10,34,250",0.8,33.22,5.71,NaN
Mar-22,103,LTTS,"4,390.65",140.45  ( 3.30%),"6,17,400","4,31,800",0.77,35.26,5.6,NaN
Mar-22,103,POLYCAB,"2,335.05",60.50  ( 2.66%),"6,51,000","3,55,500",0.9,36.16,5.32,NaN
Mar-22,103,MGL,704.05,22.60  ( 3.32%),"35,67,000","9,91,200",0.6,34.26,5.13,NaN
Mar-22,103,AMARAJABAT,554.15,29.10  ( 5.54%),"69,79,000","25,95,000",0.62,33.58,5.11,NaN
Mar-22,103,IOC,110.65,1.95  ( 1.79%),"3,31,69,500","2,27,63,000",0.7,32.76,5.07,NaN
Mar-22,103,IBULHSGFIN,148.75,0.00  ( 0.00%),"3,05,35,000","2,51,47,200",0.66,68.13,4.92,NaN
Mar-22,103,M&MFIN,146.1,6.20  ( 4.43%),"2,96,76,000","1,19,16,000",0.58,40.86,4.87,NaN
Mar-22,103,DEEPAKNTR,"1,994.10",138.70  ( 7.48%),"17,85,250","9,06,500",0.49,41.63,4.85,NaN
Mar-22,103,PNB,35.05,2.80  ( 8.68%),"13,96,96,000","13,96,32,000",0.78,44.13,4.76,NaN
Mar-22,103,TATAMOTORS,460.3,32.75  ( 7.66%),"6,23,55,150","6,07,05,000",0.62,41.33,4.66,NaN
Mar-22,103,NBCC,38.95,4.60  ( 13.39%),"2,35,08,000","1,52,64,000",0.58,51.23,4.48,NaN
Mar-22,103,CUB,124.65,2.00  ( 1.63%),"1,06,52,200","56,10,000",0.65,33.92,4.33,NaN
Mar-22,103,BHEL,48.3,3.95  ( 8.91%),"10,51,36,500","4,32,49,500",0.63,52.63,4.25,NaN
Mar-22,103,TCS,"3,527.80",115.95  ( 3.40%),"1,26,88,950","35,37,000",0.49,24.21,4.25,NaN
Mar-22,103,INTELLECT,646.85,25.35  ( 4.08%),"3,93,750","5,56,500",1.8,34.85,4.2,NaN
Mar-22,103,TATACHEM,828.45,43.75  ( 5.58%),"56,71,000","38,86,000",0.63,36.14,4.2,NaN
Mar-22,103,L&TFH,65.65,3.35  ( 5.38%),"6,09,15,224","1,87,40,400",0.74,40.93,4.17,NaN
Mar-22,103,BALKRISIND,"1,773.35",9.55  ( 0.54%),"14,91,800","4,95,200",0.54,39.99,4.11,NaN
Mar-22,103,HINDCOPPER,113.3,7.70  ( 7.29%),"1,30,76,300","52,76,100",0.46,49.98,4.07,NaN
Mar-22,103,BRITANNIA,"3,422.35",-21.95  ( -0.64%),"15,43,200","10,62,800",0.78,22.97,4.06,NaN
Mar-22,103,RBLBANK,132.9,10.15  ( 8.27%),"3,33,87,700","3,01,04,900",0.91,48.34,3.98,NaN
Mar-22,103,NMDC,141,6.50  ( 4.83%),"6,94,25,400","2,05,15,400",0.78,31.6,3.97,NaN
Mar-22,103,WIPRO,555.2,19.60  ( 3.66%),"3,38,93,600","1,02,84,800",0.7,29.48,3.95,NaN
Mar-22,103,ABBOTINDIA,"17,410.35",668.90  ( 4.00%),"34,975","19,950",0.59,26.08,3.91,NaN
Mar-22,103,SYNGENE,543.9,14.60  ( 2.76%),"7,51,400","4,58,150",0.29,29.83,3.91,NaN
Mar-22,103,APOLLOTYRE,185.45,6.40  ( 3.57%),"1,05,60,000","84,95,000",0.6,46.12,3.89,NaN
Mar-22,103,IGL,343.75,11.00  ( 3.31%),"1,74,13,000","37,74,375",0.63,38.9,3.88,NaN
